samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
84798858,503.9263000488281,554.4605712890625,579.7526245117188,582.3570556640625,600.0269775390625,583.8773193359375,594.8804931640625,525.4841918945312,593.2605590820312,588.8534545898438,579.6363525390625,588.60009765625,587.5159301757812,576.770263671875,564.60400390625,550.1116333007812,575.4826049804688,591.1380004882812,589.3726806640625,591.4910888671875,596.6500244140625,608.2680053710938,601.0072631835938,594.0123901367188,601.4558715820312,597.3561401367188,607.4912719726562,608.7249145507812,609.3728637695312,607.3043212890625,592.9739379882812,564.354736328125
84798860,1264.6070556640625,1324.3336181640625,1362.6185302734375,1353.47607421875,1380.48779296875,1352.2799072265625,1373.9581298828125,1283.261474609375,1364.7327880859375,1365.17724609375,1359.723388671875,1363.125244140625,1355.4117431640625,1351.7855224609375,1329.982666015625,1300.7694091796875,1372.4586181640625,1375.2666015625,1385.4183349609375,1380.2552490234375,1401.34375,1403.9232177734375,1401.15673828125,1401.954345703125,1391.956298828125,1389.7464599609375,1391.8109130859375,1391.07568359375,1391.412109375,1393.135986328125,1371.61962890625,1329.359619140625
84798862,869.6123657226562,906.8712768554688,929.0272827148438,916.97314453125,942.4022827148438,924.1715698242188,937.31396484375,867.6143798828125,927.1622924804688,927.1664428710938,916.9814453125,923.041748046875,912.4705200195312,918.2816162109375,896.4537353515625,867.431640625,937.3845825195312,932.2962646484375,936.6161499023438,930.9878540039062,945.808349609375,949.9537963867188,943.1167602539062,941.6837158203125,938.2901000976562,936.8487548828125,941.1686401367188,936.3212280273438,943.7564086914062,941.1312255859375,926.0199584960938,888.3041381835938
84798864,830.662841796875,878.8668212890625,907.0540771484375,897.4672241210938,924.7281494140625,903.5067749023438,919.8309326171875,836.0003662109375,906.3604125976562,903.0872192382812,897.51708984375,898.397705078125,890.7299194335938,891.5897216796875,869.1097412109375,843.0907592773438,918.3023681640625,919.664794921875,922.6181030273438,917.5962524414062,928.4042358398438,934.9754028320312,935.2661743164062,926.8632202148438,925.2515258789062,918.3438720703125,926.8673706054688,920.615966796875,927.9140625,919.8309326171875,903.1786499023438,870.8916625976562
84798866,312.5764465332031,370.2966613769531,390.1141052246094,384.1576843261719,419.67205810546875,394.76629638671875,408.7726745605469,320.0697937011719,395.99578857421875,394.832763671875,385.9936218261719,387.84619140625,381.6405029296875,379.3185729980469,357.42425537109375,329.9473571777344,401.0218200683594,412.9263916015625,410.322021484375,414.8578796386719,420.9140319824219,420.1580505371094,422.4508972167969,421.0594177246094,418.00225830078125,403.8421936035156,417.10504150390625,409.9814147949219,415.485107421875,409.6906433105469,395.53472900390625,368.2322692871094
84798868,-1357.962158203125,-1347.652587890625,-1367.615478515625,-1372.1014404296875,-1336.155029296875,-1333.1602783203125,-1347.8436279296875,-1379.0008544921875,-1363.0047607421875,-1366.6102294921875,-1379.0506591796875,-1376.541748046875,-1376.6290283203125,-1369.0069580078125,-1376.791015625,-1359.5697021484375,-1359.6900634765625,-1361.870849609375,-1374.5562744140625,-1367.02978515625,-1376.105712890625,-1371.1046142578125,-1370.107666015625,-1380.392333984375,-1363.3662109375,-1384.915771484375,-1370.369384765625,-1374.4981689453125,-1365.4222412109375,-1371.050537109375,-1373.5303955078125,-1369.47216796875
84798870,-3565.872802734375,-3630.23486328125,-3718.468505859375,-3714.31884765625,-3679.822265625,-3640.4033203125,-3700.748779296875,-3631.28173828125,-3715.656494140625,-3726.54736328125,-3744.283935546875,-3736.46240234375,-3726.00341796875,-3701.276123046875,-3694.372802734375,-3617.46630859375,-3733.417724609375,-3749.4677734375,-3778.157470703125,-3755.789794921875,-3791.719482421875,-3786.232421875,-3787.997802734375,-3799.798583984375,-3755.831298828125,-3796.488037109375,-3771.573974609375,-3773.11083984375,-3755.681640625,-3760.363037109375,-3748.44189453125,-3711.7685546875
84798872,-3462.175048828125,-3512.0986328125,-3597.150390625,-3589.63232421875,-3552.0576171875,-3512.659423828125,-3570.91552734375,-3512.746826171875,-3592.7724609375,-3598.529541015625,-3615.5224609375,-3612.955322265625,-3592.726806640625,-3573.573974609375,-3564.0576171875,-3486.179443359375,-3614.517333984375,-3624.041748046875,-3649.973388671875,-3632.78955078125,-3666.48876953125,-3658.75439453125,-3658.123046875,-3675.52294921875,-3627.547607421875,-3666.239501953125,-3640.4697265625,-3641.213134765625,-3624.581787109375,-3629.624267578125,-3618.62109375,-3577.810791015625
84798874,-1768.7286376953125,-1749.750244140625,-1778.2115478515625,-1775.1129150390625,-1734.7261962890625,-1724.0552978515625,-1746.65576171875,-1768.296630859375,-1775.22509765625,-1778.00390625,-1790.2657470703125,-1787.171142578125,-1779.6654052734375,-1775.0880126953125,-1772.3341064453125,-1746.5726318359375,-1793.6966552734375,-1785.916748046875,-1797.5513916015625,-1792.0684814453125,-1799.9854736328125,-1792.6416015625,-1803.7154541015625,-1803.0343017578125,-1780.0516357421875,-1805.617919921875,-1786.564697265625,-1786.560546875,-1780.45458984375,-1779.0631103515625,-1787.6446533203125,-1774.5023193359375
84798876,447.4937438964844,536.5912475585938,572.1264038085938,565.4306030273438,618.3366088867188,590.8804931640625,606.1911010742188,482.8669128417969,575.8107299804688,568.7785034179688,573.0900268554688,567.058837890625,571.5947265625,555.9808349609375,543.7522583007812,502.356201171875,572.2966918945312,598.8681030273438,596.5794067382812,593.15673828125,615.013671875,610.7685546875,600.741455078125,606.3406372070312,607.9564819335938,603.5659790039062,603.4330444335938,606.2742309570312,604.1142578125,599.4288330078125,578.1368408203125,553.1604614257812
84798878,855.5394897460938,908.9730834960938,924.204833984375,913.7830810546875,970.7681274414062,970.1409301757812,955.6318969726562,857.9694213867188,917.272216796875,910.4019775390625,916.66162109375,906.3936157226562,912.395751953125,900.6739501953125,891.2283325195312,856.5862426757812,924.1175537109375,937.7833251953125,932.1924438476562,927.7770385742188,953.1397094726562,949.9953002929688,934.6846923828125,946.9547729492188,937.8497924804688,938.9671630859375,934.2734375,934.3648071289062,931.3782958984375,932.1924438476562,915.697998046875,891.5357055664062
84798880,1583.360107421875,1630.98681640625,1629.5953369140625,1618.8994140625,1699.58984375,1710.9752197265625,1675.402587890625,1566.1055908203125,1637.13427734375,1629.72412109375,1630.1851806640625,1617.5162353515625,1625.591064453125,1619.0780029296875,1600.8057861328125,1554.815673828125,1640.482177734375,1646.135498046875,1645.022216796875,1640.5902099609375,1674.0194091796875,1668.7484130859375,1654.5509033203125,1664.486572265625,1655.27783203125,1651.8177490234375,1644.4906005859375,1644.440673828125,1647.5809326171875,1641.865478515625,1624.67724609375,1596.7767333984375
84798882,1801.4766845703125,1846.8353271484375,1843.4957275390625,1834.453125,1919.57958984375,1931.5963134765625,1892.6094970703125,1776.525146484375,1856.0732421875,1851.1136474609375,1844.1146240234375,1830.1041259765625,1842.2994384765625,1838.523681640625,1816.00634765625,1765.318359375,1861.298583984375,1863.068115234375,1860.8209228515625,1855.454345703125,1892.0736083984375,1885.0953369140625,1871.0806884765625,1876.1689453125,1868.6756591796875,1870.7940673828125,1859.3089599609375,1861.80126953125,1863.1719970703125,1856.9912109375,1843.333740234375,1812.2139892578125
84798884,1033.9671630859375,1079.0059814453125,1078.7401123046875,1069.2696533203125,1151.06494140625,1161.6444091796875,1122.574462890625,1016.2763671875,1086.2542724609375,1081.7806396484375,1073.921875,1061.7098388671875,1071.599853515625,1064.6383056640625,1048.2435302734375,1015.4663696289062,1094.4080810546875,1091.3634033203125,1088.9957275390625,1086.478515625,1113.46533203125,1106.1962890625,1096.8836669921875,1104.7550048828125,1094.7943115234375,1095.218017578125,1088.4681396484375,1087.7579345703125,1087.5543212890625,1082.3538818359375,1074.7733154296875,1055.37548828125
84798886,-1050.4200439453125,-1094.013427734375,-1159.67138671875,-1171.5968017578125,-1083.2427978515625,-1045.1240234375,-1125.909912109375,-1121.7021484375,-1163.6298828125,-1162.5250244140625,-1172.9093017578125,-1180.29052734375,-1166.026611328125,-1153.9476318359375,-1150.192626953125,-1112.887939453125,-1167.1356201171875,-1186.0517578125,-1198.9698486328125,-1194.6624755859375,-1188.523193359375,-1196.361328125,-1206.6708984375,-1204.037353515625,-1188.9801025390625,-1202.2471923828125,-1198.3883056640625,-1200.2117919921875,-1189.8980712890625,-1196.1702880859375,-1179.1025390625,-1164.3692626953125
84798888,-2170.132568359375,-2250.021240234375,-2339.671142578125,-2349.037841796875,-2261.323486328125,-2203.9189453125,-2299.28857421875,-2255.059814453125,-2342.7822265625,-2346.52490234375,-2360.0244140625,-2360.863525390625,-2344.958984375,-2323.712646484375,-2314.76123046875,-2241.140625,-2361.58203125,-2384.78076171875,-2398.006103515625,-2388.4443359375,-2404.95947265625,-2409.757080078125,-2419.36474609375,-2413.0302734375,-2397.12548828125,-2410.720703125,-2404.718505859375,-2399.27294921875,-2387.4599609375,-2395.455810546875,-2365.590576171875,-2327.239013671875
84798890,-1814.5941162109375,-1861.7430419921875,-1915.0728759765625,-1917.3282470703125,-1829.5474853515625,-1797.372802734375,-1867.30078125,-1864.7669677734375,-1909.519287109375,-1911.650146484375,-1922.952392578125,-1922.296142578125,-1913.6190185546875,-1897.357177734375,-1888.875244140625,-1834.1207275390625,-1934.5828857421875,-1943.4053955078125,-1950.54150390625,-1946.520751953125,-1958.5955810546875,-1964.9259033203125,-1969.8687744140625,-1963.0775146484375,-1944.0408935546875,-1956.86767578125,-1950.6287841796875,-1944.481201171875,-1936.0616455078125,-1938.8612060546875,-1917.65234375,-1902.4329833984375
84798892,327.8746337890625,376.7515563964844,409.5494079589844,406.8121032714844,494.6177978515625,482.1358337402344,462.3225402832031,352.9507141113281,419.8049621582031,415.5972595214844,419.2816162109375,417.3459777832031,411.85888671875,409.6906433105469,406.8785705566406,385.9853210449219,403.028076171875,419.9503479003906,428.3616638183594,422.3221435546875,432.7064514160156,420.0915832519531,419.5972900390625,437.2547912597656,432.71478271484375,433.4707336425781,429.179931640625,439.9090270996094,438.33477783203125,431.7137145996094,434.6504211425781,406.5379638671875
84798894,1205.3748779296875,1273.3963623046875,1326.2525634765625,1319.2327880859375,1413.7052001953125,1382.4732666015625,1377.8004150390625,1233.761474609375,1340.965087890625,1327.9971923828125,1342.0035400390625,1336.8114013671875,1331.0294189453125,1319.76025390625,1307.839111328125,1254.2642822265625,1342.21533203125,1355.0338134765625,1365.9373779296875,1356.9071044921875,1382.7391357421875,1366.2904052734375,1367.91455078125,1385.1773681640625,1364.633056640625,1375.868896484375,1370.6351318359375,1377.9041748046875,1364.7867431640625,1364.363037109375,1354.31103515625,1308.6697998046875
84798896,874.409912109375,919.3034057617188,956.2965087890625,949.7918090820312,1034.3409423828125,1012.03955078125,1001.3436889648438,887.15771484375,959.810546875,952.3172607421875,958.1158447265625,956.138671875,952.1095581054688,946.742919921875,929.2058715820312,893.292724609375,960.9320678710938,973.2603759765625,977.6923828125,973.409912109375,997.8255004882812,979.5823364257812,978.302978515625,992.23876953125,975.5116577148438,978.2822265625,980.4920043945312,986.78076171875,977.09423828125,972.1471557617188,970.730712890625,930.7344970703125
84798898,963.3619995117188,1023.9483032226562,1064.3973388671875,1054.8271484375,1141.9058837890625,1110.5494384765625,1108.1319580078125,988.662353515625,1072.0360107421875,1066.31640625,1070.7691650390625,1065.0535888671875,1067.2841796875,1052.5467529296875,1037.7510986328125,985.8544311523438,1075.14306640625,1086.4287109375,1091.0517578125,1085.0911865234375,1110.080078125,1098.9647216796875,1092.43505859375,1104.289794921875,1091.7496337890625,1094.021728515625,1096.9833984375,1102.3914794921875,1087.7911376953125,1086.2169189453125,1076.40576171875,1038.3243408203125
84798900,596.6417236328125,668.6590576171875,707.1682739257812,706.9107666015625,779.2936401367188,744.0908203125,750.7284545898438,635.06787109375,713.12890625,701.9595336914062,711.8162841796875,704.8588256835938,707.380126953125,692.1151733398438,678.2832641601562,635.7905883789062,716.4103393554688,726.188232421875,733.49462890625,730.130126953125,742.8695678710938,740.5808715820312,733.1124877929688,751.6630249023438,733.1124877929688,734.0636596679688,739.571533203125,750.9237060546875,731.949462890625,727.5548095703125,717.8973999023438,697.4402465820312
84798902,-640.7958374023438,-616.2098999023438,-617.3065185546875,-616.862060546875,-554.1158447265625,-569.2810668945312,-583.4078979492188,-638.6400756835938,-617.0988159179688,-624.2598266601562,-614.5193481445312,-623.7738647460938,-617.9005126953125,-628.0231323242188,-624.9867553710938,-636.1644287109375,-613.244140625,-617.2483520507812,-616.9741821289062,-617.6595458984375,-616.247314453125,-616.8994140625,-623.4913940429688,-606.82666015625,-617.15283203125,-617.0032958984375,-607.3292236328125,-594.980224609375,-616.2265625,-617.7094116210938,-613.3604736328125,-615.5037841796875
84798904,-2859.21142578125,-2920.665771484375,-2995.2294921875,-2993.302001953125,-2938.83837890625,-2911.149658203125,-2972.122314453125,-2903.718505859375,-3002.988525390625,-3012.230712890625,-3002.569091796875,-3008.234619140625,-2998.801513671875,-2986.2158203125,-2963.968505859375,-2898.912841796875,-3013.651123046875,-3038.3076171875,-3044.40966796875,-3034.860107421875,-3066.37451171875,-3064.181396484375,-3064.875,-3059.47509765625,-3042.540283203125,-3058.307861328125,-3036.334716796875,-3028.87451171875,-3035.95263671875,-3038.78955078125,-3011.27099609375,-2973.073486328125
84798906,-2715.575439453125,-2781.129638671875,-2850.953857421875,-2844.382568359375,-2785.7734375,-2765.64453125,-2824.10400390625,-2748.9423828125,-2851.003662109375,-2860.602783203125,-2853.10546875,-2852.60693359375,-2847.979736328125,-2834.039794921875,-2808.419677734375,-2741.523681640625,-2872.075439453125,-2889.483642578125,-2890.25634765625,-2881.325927734375,-2914.1279296875,-2913.45068359375,-2910.206787109375,-2907.0166015625,-2891.539794921875,-2909.093505859375,-2887.236572265625,-2877.91552734375,-2881.52099609375,-2889.50048828125,-2854.978759765625,-2820.46533203125
84798908,-1051.6246337890625,-1056.002685546875,-1081.4068603515625,-1066.8231201171875,-1014.77685546875,-1018.6315307617188,-1045.08251953125,-1043.96923828125,-1069.7099609375,-1080.5927734375,-1069.9425048828125,-1069.103515625,-1074.819091796875,-1068.4180908203125,-1053.905029296875,-1029.8341064453125,-1087.8035888671875,-1092.227294921875,-1082.17529296875,-1076.97900390625,-1091.2054443359375,-1096.8212890625,-1093.2366943359375,-1085.6063232421875,-1087.6083984375,-1096.464111328125,-1077.302978515625,-1066.050537109375,-1076.2230224609375,-1086.14208984375,-1066.042236328125,-1057.1573486328125
84798910,1177.7608642578125,1249.3172607421875,1294.0902099609375,1298.759033203125,1352.7076416015625,1307.9263916015625,1323.403076171875,1223.177734375,1308.18798828125,1300.619873046875,1313.6959228515625,1313.1890869140625,1295.2159423828125,1285.8824462890625,1279.834716796875,1237.31298828125,1298.3436279296875,1309.118408203125,1328.17578125,1318.476806640625,1342.3067626953125,1337.1312255859375,1335.18310546875,1348.0306396484375,1327.64404296875,1336.0013427734375,1337.679443359375,1349.22265625,1332.37939453125,1320.6201171875,1319.33251953125,1287.6685791015625
84798912,960.5914916992188,1006.9512329101562,1041.21533203125,1038.9515380859375,1084.7091064453125,1043.337890625,1053.265380859375,987.0216674804688,1043.4915771484375,1037.4063720703125,1052.2186279296875,1048.9495849609375,1034.6566162109375,1025.5308837890625,1015.95654296875,982.56884765625,1045.697265625,1048.816650390625,1064.887451171875,1052.1064453125,1081.7764892578125,1075.9239501953125,1069.2156982421875,1084.8004150390625,1054.4573974609375,1066.5655517578125,1067.8157958984375,1071.005859375,1060.879150390625,1051.857177734375,1048.8665771484375,1017.4352416992188
